id,datetime,date,deploy,hour,daynight,habitat,point,point_num,audiomoth_id,spacing_m,group,species,common_name,confidence,clip_start_s,clip_end_s,audio_file,suspect_false_positive
2026-06-02-02696,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.408,90,93,/F1501_A05/20260602_220000.WAV,no
2026-06-02-02690,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F1,1,A05,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.28,69,72,/F1501_A05/20260602_220000.WAV,no
2026-06-02-03028,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.973,75,78,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03030,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.883,84,87,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03026,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.856,39,42,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03029,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.773,81,84,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03034,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.701,105,108,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03032,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.596,93,96,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03031,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.53,87,90,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03033,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.51,96,99,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03027,2026-06-02 22:00:00,2026-06-02,day1,22,night,forest,F2,2,A06,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.374,60,63,/F1502_A06/20260602_220000.WAV,no
2026-06-02-03525,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.862,111,114,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03494,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.842,12,15,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03521,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.831,96,99,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03501,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.793,33,36,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03495,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.787,15,18,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03526,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.771,114,117,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03502,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.708,36,39,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03493,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.707,9,12,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03527,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.688,117,120,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03505,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.663,48,51,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03504,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.639,45,48,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03506,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.604,51,54,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03498,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.595,27,30,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03512,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.595,69,72,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03508,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.575,57,60,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03515,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.574,75,78,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03517,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.572,81,84,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03511,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.51,66,69,/P1501_A04/20260602_220000.WAV,no
2026-06-02-05037,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.505,12,15,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03507,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.503,54,57,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03496,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.476,18,21,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03509,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.471,57,60,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03497,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.447,24,27,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03492,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.447,6,9,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03510,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.444,60,63,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03520,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.437,93,96,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03499,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.432,30,33,/P1501_A04/20260602_220000.WAV,no
2026-06-02-05038,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.422,36,39,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03516,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.421,78,81,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03513,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.401,72,75,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03522,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.397,102,105,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03518,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.394,84,87,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03519,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.392,90,93,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03524,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.39,108,111,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03503,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.373,42,45,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03523,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.302,105,108,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03500,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.295,30,33,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03514,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.276,72,75,/P1501_A04/20260602_220000.WAV,no
2026-06-02-05039,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.268,96,99,/P1501_A04/20260602_220000.WAV,no
2026-06-02-03491,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P1,1,A04,15,frog,Rhinella horribilis,Rhinella horribilis,0.254,0,3,/P1501_A04/20260602_220000.WAV,no
2026-06-02-04129,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.734,81,84,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04104,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.726,6,9,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04140,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.699,114,117,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04135,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.685,99,102,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04130,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.668,84,87,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04127,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.667,75,78,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04138,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.666,108,111,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04117,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.658,45,48,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04108,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.655,18,21,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04119,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.644,51,54,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04128,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.629,78,81,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04126,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.627,72,75,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04106,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.586,12,15,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04132,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.583,90,93,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04103,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.579,3,6,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04141,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.565,117,120,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04136,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.565,102,105,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04133,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.556,93,96,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04134,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.518,96,99,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04114,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.515,39,42,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04139,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.5,111,114,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05119,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.5,51,54,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04137,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.474,105,108,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05110,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.463,3,6,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04115,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.461,42,45,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04111,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.459,30,33,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04121,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.456,57,60,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05116,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.456,39,42,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04105,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.449,9,12,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04109,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.446,21,24,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05127,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.435,114,117,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05113,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.432,21,24,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05124,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.423,96,99,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04120,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.422,54,57,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04107,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.417,15,18,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04124,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.406,69,72,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04118,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.404,48,51,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04131,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.392,87,90,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04112,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.37,33,36,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05118,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.36,48,51,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04110,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.355,24,27,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05120,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.35,54,57,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04122,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.343,60,63,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04113,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.328,36,39,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05125,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.317,99,102,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05126,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.315,105,108,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05121,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.313,84,87,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05122,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.312,84,87,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04116,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.309,42,45,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05128,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.306,114,117,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04123,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.306,66,69,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05123,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.3,93,96,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05111,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.282,12,15,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05114,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.279,24,27,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05117,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.267,42,45,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04102,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.266,0,3,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05115,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Amblycorypha,~ Amblycorypha (katydid),0.262,30,33,/P1502_A01/20260602_220000.WAV,no
2026-06-02-05112,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,insect,Neoconocephalus,~ Neoconocephalus (katydid),0.252,15,18,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04125,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P2,2,A01,15,frog,Rhinella horribilis,Rhinella horribilis,0.251,69,72,/P1502_A01/20260602_220000.WAV,no
2026-06-02-04784,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.985,60,63,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04771,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.906,18,21,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04783,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.899,57,60,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04774,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.841,30,33,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04767,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.83,6,9,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04793,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.815,81,84,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04795,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.797,87,90,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04782,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.741,54,57,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04775,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.725,33,36,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04780,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.676,48,51,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04799,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.657,99,102,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04794,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.644,84,87,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04792,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.639,78,81,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04802,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.638,108,111,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04805,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.63,117,120,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04776,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.602,36,39,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04786,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.593,63,66,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04790,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.587,72,75,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04769,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.575,12,15,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04785,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.556,60,63,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04768,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.553,9,12,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04801,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.532,105,108,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04798,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Rhinella horribilis,Rhinella horribilis,0.531,96,99,/P1503_A02/20260602_220000.WAV,no
2026-06-02-04778,2026-06-02 22:00:00,2026-06-02,day1,22,night,pasture,P3,3,A02,15,frog,Pristimantis achantinus,Pristimantis achantinus,0.516,42,45,/P1503_A02/20260602_220000.WAV,no
